filename,width,height,class,xmin,ymin,xmax,ymax
Boson_Capture_11_mp4-455_jpg.rf.e3f0500822435f16acc40157d43563c4.jpg,416,416,Car,89,175,278,304
Boson_Capture_11_mp4-455_jpg.rf.e3f0500822435f16acc40157d43563c4.jpg,416,416,Car,321,216,415,384
Boson_Capture_11_mp4-22_jpg.rf.e6fd72981e05feffd56cdb9980f085f4.jpg,416,416,Car,310,196,329,218
Boson_Capture_11_mp4-245_jpg.rf.e65412dee9ec289030441f50dbdf969a.jpg,416,416,Car,363,177,416,285
Boson_Capture_11_mp4-6_jpg.rf.e6727aaee38033a529f80c28945bdc19.jpg,416,416,Truck,82,194,153,234
Boson_Capture_11_mp4-6_jpg.rf.e6727aaee38033a529f80c28945bdc19.jpg,416,416,Car,189,215,278,278
Boson_Capture_11_mp4-6_jpg.rf.e6727aaee38033a529f80c28945bdc19.jpg,416,416,Car,234,216,368,313
Boson_Capture_11_mp4-6_jpg.rf.e6727aaee38033a529f80c28945bdc19.jpg,416,416,Car,337,227,415,316
Boson_Capture_11_mp4-287_jpg.rf.e599407604fc7d0ece85e6ac4421ff21.jpg,416,416,Car,1,207,52,267
Boson_Capture_11_mp4-287_jpg.rf.e599407604fc7d0ece85e6ac4421ff21.jpg,416,416,Car,96,220,144,260
Boson_Capture_11_mp4-287_jpg.rf.e599407604fc7d0ece85e6ac4421ff21.jpg,416,416,Car,186,231,214,254
Boson_Capture_11_mp4-287_jpg.rf.e599407604fc7d0ece85e6ac4421ff21.jpg,416,416,Car,299,243,379,294
Boson_Capture_11_mp4-90_jpg.rf.e6d51739ea1695b59bc97b3dcfb2532a.jpg,416,416,Car,18,193,34,212
Boson_Capture_11_mp4-90_jpg.rf.e6d51739ea1695b59bc97b3dcfb2532a.jpg,416,416,Car,103,200,122,222
Boson_Capture_11_mp4-90_jpg.rf.e6d51739ea1695b59bc97b3dcfb2532a.jpg,416,416,Car,179,207,242,258
Boson_Capture_11_mp4-191_jpg.rf.e8919be309109dc0ef51d3a33e38a0e1.jpg,416,416,Car,128,207,203,246
Boson_Capture_11_mp4-191_jpg.rf.e8919be309109dc0ef51d3a33e38a0e1.jpg,416,416,Car,211,214,242,243
Boson_Capture_11_mp4-191_jpg.rf.e8919be309109dc0ef51d3a33e38a0e1.jpg,416,416,Car,246,218,280,245
Boson_Capture_11_mp4-191_jpg.rf.e8919be309109dc0ef51d3a33e38a0e1.jpg,416,416,Car,315,230,368,259
Boson_Capture_11_mp4-455_jpg.rf.e517c93cfc8212a5ba7ff8fa4f398025.jpg,416,416,Car,106,194,303,328
Boson_Capture_11_mp4-455_jpg.rf.e517c93cfc8212a5ba7ff8fa4f398025.jpg,416,416,Car,0,237,62,411
Boson_Capture_11_mp4-405_jpg.rf.e6d388cfafd243dcea455ee6fa4e0875.jpg,416,416,Car,150,208,184,238
Boson_Capture_11_mp4-405_jpg.rf.e6d388cfafd243dcea455ee6fa4e0875.jpg,416,416,Car,190,215,253,264
Boson_Capture_11_mp4-405_jpg.rf.e6d388cfafd243dcea455ee6fa4e0875.jpg,416,416,Car,1,183,71,306
Boson_Capture_11_mp4-414_jpg.rf.e94ed7c654acead99dcb913fb224138b.jpg,416,416,Car,342,206,367,226
Boson_Capture_11_mp4-414_jpg.rf.e94ed7c654acead99dcb913fb224138b.jpg,416,416,Car,298,212,330,241
Boson_Capture_11_mp4-414_jpg.rf.e94ed7c654acead99dcb913fb224138b.jpg,416,416,Car,229,217,281,267
Boson_Capture_11_mp4-414_jpg.rf.e94ed7c654acead99dcb913fb224138b.jpg,416,416,Car,386,192,416,304
Boson_Capture_11_mp4-439_jpg.rf.e96c622d2d7212a23addfda29cae5eb3.jpg,416,416,Truck,176,212,203,244
Boson_Capture_11_mp4-439_jpg.rf.e96c622d2d7212a23addfda29cae5eb3.jpg,416,416,Truck,209,194,280,270
Boson_Capture_11_mp4-439_jpg.rf.e96c622d2d7212a23addfda29cae5eb3.jpg,416,416,Car,121,220,164,264
Boson_Capture_11_mp4-439_jpg.rf.e96c622d2d7212a23addfda29cae5eb3.jpg,416,416,Car,51,224,130,282
Boson_Capture_11_mp4-376_jpg.rf.e86e2e59c09e588e983d8e865d7bf08c.jpg,416,416,Truck,278,174,321,242
Boson_Capture_11_mp4-376_jpg.rf.e86e2e59c09e588e983d8e865d7bf08c.jpg,416,416,Truck,324,174,415,274
Boson_Capture_11_mp4-376_jpg.rf.e86e2e59c09e588e983d8e865d7bf08c.jpg,416,416,Car,0,225,181,415
Boson_Capture_11_mp4-348_jpg.rf.ea38cd695e53679e8729be6b16f60d50.jpg,416,416,Truck,1,171,74,266
Boson_Capture_11_mp4-348_jpg.rf.ea38cd695e53679e8729be6b16f60d50.jpg,416,416,Car,122,195,211,286
Boson_Capture_11_mp4-301_jpg.rf.ec473be7aed495f136dcd1534307979f.jpg,416,416,Car,274,215,291,235
Boson_Capture_11_mp4-301_jpg.rf.ec473be7aed495f136dcd1534307979f.jpg,416,416,Car,358,206,412,265
Boson_Capture_11_mp4-301_jpg.rf.ec473be7aed495f136dcd1534307979f.jpg,416,416,Car,175,230,207,259
Boson_Capture_11_mp4-301_jpg.rf.ec473be7aed495f136dcd1534307979f.jpg,416,416,Car,0,246,64,307
Boson_Capture_11_mp4-78_jpg.rf.ec4f70f4b3493892c0ba0f1049931f40.jpg,416,416,Car,262,205,284,230
Boson_Capture_11_mp4-280_jpg.rf.ebcdb4a941c62eeb1ad51fb6eadf13d0.jpg,416,416,Car,19,209,68,263
Boson_Capture_11_mp4-280_jpg.rf.ebcdb4a941c62eeb1ad51fb6eadf13d0.jpg,416,416,Car,111,218,171,279
Boson_Capture_11_mp4-103_jpg.rf.ed21bfebd47442a194ff62f2c1654797.jpg,416,416,Car,311,212,330,232
Boson_Capture_11_mp4-103_jpg.rf.ed21bfebd47442a194ff62f2c1654797.jpg,416,416,Truck,283,207,316,238
Boson_Capture_11_mp4-103_jpg.rf.ed21bfebd47442a194ff62f2c1654797.jpg,416,416,Truck,206,211,270,260
Boson_Capture_11_mp4-220_jpg.rf.ecf4b95dd3a30a6b56181207ee4aef8e.jpg,416,416,Car,161,191,286,289
Boson_Capture_11_mp4-298_jpg.rf.ed21181873186e08d767fa9b5b0f0038.jpg,416,416,Car,345,180,378,221
Boson_Capture_11_mp4-298_jpg.rf.ed21181873186e08d767fa9b5b0f0038.jpg,416,416,Car,177,203,215,231
Boson_Capture_11_mp4-298_jpg.rf.ed21181873186e08d767fa9b5b0f0038.jpg,416,416,Car,77,205,147,259
Boson_Capture_11_mp4-297_jpg.rf.eda0714c31607c67f979a621d25d0de7.jpg,416,416,Truck,111,162,209,251
Boson_Capture_11_mp4-297_jpg.rf.eda0714c31607c67f979a621d25d0de7.jpg,416,416,Car,345,184,386,230
Boson_Capture_11_mp4-297_jpg.rf.eda0714c31607c67f979a621d25d0de7.jpg,416,416,Car,236,195,273,233
Boson_Capture_11_mp4-297_jpg.rf.eda0714c31607c67f979a621d25d0de7.jpg,416,416,Truck,0,200,104,266
Boson_Capture_11_mp4-119_jpg.rf.edb750d18e00f9ec94ced4d049940884.jpg,416,416,Truck,0,58,227,338
Boson_Capture_11_mp4-227_jpg.rf.edd0e0784e6b2708e4b7be7522b2955e.jpg,416,416,Car,166,187,205,218
Boson_Capture_11_mp4-227_jpg.rf.edd0e0784e6b2708e4b7be7522b2955e.jpg,416,416,Car,225,189,251,218
Boson_Capture_11_mp4-227_jpg.rf.edd0e0784e6b2708e4b7be7522b2955e.jpg,416,416,Car,82,199,137,233
Boson_Capture_11_mp4-227_jpg.rf.edd0e0784e6b2708e4b7be7522b2955e.jpg,416,416,Car,107,191,181,246
Boson_Capture_11_mp4-227_jpg.rf.edd0e0784e6b2708e4b7be7522b2955e.jpg,416,416,Car,15,207,74,250
Boson_Capture_11_mp4-309_jpg.rf.ee0533921461f70b65129e09ae63f8a2.jpg,416,416,Truck,134,188,183,248
Boson_Capture_11_mp4-309_jpg.rf.ee0533921461f70b65129e09ae63f8a2.jpg,416,416,Car,1,185,48,268
Boson_Capture_11_mp4-309_jpg.rf.ee0533921461f70b65129e09ae63f8a2.jpg,416,416,Car,165,202,252,266
Boson_Capture_11_mp4-309_jpg.rf.ee0533921461f70b65129e09ae63f8a2.jpg,416,416,Car,258,207,415,332
Boson_Capture_11_mp4-313_jpg.rf.ed4c710141bbe16ebf7326bc8e43c191.jpg,416,416,Car,373,239,415,282
Boson_Capture_11_mp4-166_jpg.rf.ef5337174ac8e328f6d9fe2f474f758b.jpg,416,416,Truck,238,28,415,311
Boson_Capture_11_mp4-134_jpg.rf.efe6e9bfc79bafa5e739bdd705f13d3e.jpg,416,416,Car,153,203,174,219
Boson_Capture_11_mp4-6_jpg.rf.ee36770369c9aec352d97b217673d194.jpg,416,416,Truck,72,204,147,247
Boson_Capture_11_mp4-6_jpg.rf.ee36770369c9aec352d97b217673d194.jpg,416,416,Car,185,228,280,294
Boson_Capture_11_mp4-6_jpg.rf.ee36770369c9aec352d97b217673d194.jpg,416,416,Car,233,229,375,331
Boson_Capture_11_mp4-6_jpg.rf.ee36770369c9aec352d97b217673d194.jpg,416,416,Car,342,239,415,335
Boson_Capture_11_mp4-264_jpg.rf.efba14104be5277ce6b4892683e2bbf1.jpg,416,416,Car,354,191,388,233
Boson_Capture_11_mp4-264_jpg.rf.efba14104be5277ce6b4892683e2bbf1.jpg,416,416,Car,244,206,263,225
Boson_Capture_11_mp4-264_jpg.rf.efba14104be5277ce6b4892683e2bbf1.jpg,416,416,Car,210,208,231,229
Boson_Capture_11_mp4-264_jpg.rf.efba14104be5277ce6b4892683e2bbf1.jpg,416,416,Car,165,205,211,240
Boson_Capture_11_mp4-358_jpg.rf.efe805c0aaefee4b0482fb647ada2ed3.jpg,416,416,Truck,160,0,416,415
Boson_Capture_11_mp4-358_jpg.rf.efe805c0aaefee4b0482fb647ada2ed3.jpg,416,416,Car,84,192,130,242
Boson_Capture_11_mp4-358_jpg.rf.efe805c0aaefee4b0482fb647ada2ed3.jpg,416,416,Truck,1,151,86,294
Boson_Capture_11_mp4-363_jpg.rf.f00b2e6372d024f84b46545ae818db16.jpg,416,416,Truck,370,160,413,212
Boson_Capture_11_mp4-363_jpg.rf.f00b2e6372d024f84b46545ae818db16.jpg,416,416,Car,322,176,355,215
Boson_Capture_11_mp4-363_jpg.rf.f00b2e6372d024f84b46545ae818db16.jpg,416,416,Truck,0,0,254,415
Boson_Capture_11_mp4-363_jpg.rf.f00b2e6372d024f84b46545ae818db16.jpg,416,416,Car,262,185,298,218
Boson_Capture_11_mp4-454_jpg.rf.f0047ca7a8a5d041fa72f4d8cc4b15ac.jpg,416,416,Car,274,235,402,310
Boson_Capture_11_mp4-454_jpg.rf.f0047ca7a8a5d041fa72f4d8cc4b15ac.jpg,416,416,Car,360,257,415,335
Boson_Capture_11_mp4-356_jpg.rf.ee4f070539176b6e6aac8b5c080846c5.jpg,416,416,Truck,1,140,84,330
Boson_Capture_11_mp4-356_jpg.rf.ee4f070539176b6e6aac8b5c080846c5.jpg,416,416,Car,116,195,281,345
Boson_Capture_11_mp4-120_jpg.rf.7be32aa203c440107bc6d4dd46fdee2c.jpg,416,416,Car,131,166,207,212
Boson_Capture_11_mp4-194_jpg.rf.7f87e6f84edfa31423ff466297d35bd1.jpg,416,416,Car,212,196,395,284
Boson_Capture_11_mp4-138_jpg.rf.7c154cb19d5154e484717edbdd3652b7.jpg,416,416,Car,169,211,194,232
Boson_Capture_11_mp4-138_jpg.rf.7c154cb19d5154e484717edbdd3652b7.jpg,416,416,Car,260,225,315,263
Boson_Capture_11_mp4-382_jpg.rf.7ba7152e60665f39ef91f0fbc9b01dc4.jpg,416,416,Car,107,231,133,262
Boson_Capture_11_mp4-382_jpg.rf.7ba7152e60665f39ef91f0fbc9b01dc4.jpg,416,416,Car,141,233,195,283
Boson_Capture_11_mp4-382_jpg.rf.7ba7152e60665f39ef91f0fbc9b01dc4.jpg,416,416,Truck,1,164,53,366
Boson_Capture_11_mp4-382_jpg.rf.7ba7152e60665f39ef91f0fbc9b01dc4.jpg,416,416,Truck,254,203,416,388
Boson_Capture_11_mp4-425_jpg.rf.7c65479334107c670b0f83da0e8a3480.jpg,416,416,Car,370,190,388,215
Boson_Capture_11_mp4-425_jpg.rf.7c65479334107c670b0f83da0e8a3480.jpg,416,416,Car,290,205,310,228
Boson_Capture_11_mp4-425_jpg.rf.7c65479334107c670b0f83da0e8a3480.jpg,416,416,Car,267,204,289,232
Boson_Capture_11_mp4-425_jpg.rf.7c65479334107c670b0f83da0e8a3480.jpg,416,416,Car,237,203,273,240
Boson_Capture_11_mp4-387_jpg.rf.7fb65702f7c943e23ce530e796ba1459.jpg,416,416,Car,144,211,169,238
Boson_Capture_11_mp4-387_jpg.rf.7fb65702f7c943e23ce530e796ba1459.jpg,416,416,Truck,1,115,95,388
Boson_Capture_11_mp4-296_jpg.rf.7cb94ee5b659dd320b98545bcc570349.jpg,416,416,Car,50,181,70,203
Boson_Capture_11_mp4-296_jpg.rf.7cb94ee5b659dd320b98545bcc570349.jpg,416,416,Car,85,181,104,205
Boson_Capture_11_mp4-296_jpg.rf.7cb94ee5b659dd320b98545bcc570349.jpg,416,416,Car,1,168,34,225
Boson_Capture_11_mp4-296_jpg.rf.7cb94ee5b659dd320b98545bcc570349.jpg,416,416,Car,111,189,129,204
Boson_Capture_11_mp4-296_jpg.rf.7cb94ee5b659dd320b98545bcc570349.jpg,416,416,Car,207,188,283,244
Boson_Capture_11_mp4-102_jpg.rf.7d71753668594f11b3829a64d67e91f8.jpg,416,416,Truck,57,192,78,216
Boson_Capture_11_mp4-102_jpg.rf.7d71753668594f11b3829a64d67e91f8.jpg,416,416,Truck,80,196,109,223
Boson_Capture_11_mp4-129_jpg.rf.811225196aaef72f27650a5e07745af4.jpg,416,416,Car,174,216,213,255
Boson_Capture_11_mp4-364_jpg.rf.7c7eee6fdddadbf632627dd3644fe489.jpg,416,416,Truck,354,167,395,223
Boson_Capture_11_mp4-364_jpg.rf.7c7eee6fdddadbf632627dd3644fe489.jpg,416,416,Truck,0,0,248,415
Boson_Capture_11_mp4-364_jpg.rf.7c7eee6fdddadbf632627dd3644fe489.jpg,416,416,Car,309,186,343,228
Boson_Capture_11_mp4-364_jpg.rf.7c7eee6fdddadbf632627dd3644fe489.jpg,416,416,Car,263,194,292,224
Boson_Capture_11_mp4-227_jpg.rf.7c8ccd630ad2778f7daecd5737af0c15.jpg,416,416,Car,188,199,224,227
Boson_Capture_11_mp4-227_jpg.rf.7c8ccd630ad2778f7daecd5737af0c15.jpg,416,416,Car,144,201,168,228
Boson_Capture_11_mp4-227_jpg.rf.7c8ccd630ad2778f7daecd5737af0c15.jpg,416,416,Car,251,210,303,242
Boson_Capture_11_mp4-227_jpg.rf.7c8ccd630ad2778f7daecd5737af0c15.jpg,416,416,Car,210,202,279,254
Boson_Capture_11_mp4-227_jpg.rf.7c8ccd630ad2778f7daecd5737af0c15.jpg,416,416,Car,310,217,366,257
Boson_Capture_11_mp4-227_jpg.rf.7c8ccd630ad2778f7daecd5737af0c15.jpg,416,416,Car,377,223,415,262
Boson_Capture_11_mp4-317_jpg.rf.7beb424a441f71e1244a343265b41475.jpg,416,416,Car,82,208,111,238
Boson_Capture_11_mp4-448_jpg.rf.7fe010de6ddbe1b7c79adb2e02fa16af.jpg,416,416,Car,73,197,99,223
Boson_Capture_11_mp4-448_jpg.rf.7fe010de6ddbe1b7c79adb2e02fa16af.jpg,416,416,Truck,147,191,189,234
Boson_Capture_11_mp4-448_jpg.rf.7fe010de6ddbe1b7c79adb2e02fa16af.jpg,416,416,Car,92,195,134,245
Boson_Capture_11_mp4-177_jpg.rf.7fc61e6345aece473776f656c92fde3b.jpg,416,416,Car,0,226,73,287
Boson_Capture_11_mp4-240_jpg.rf.803473210509214bcfeeec8157baf4f7.jpg,416,416,Car,46,199,64,225
Boson_Capture_11_mp4-240_jpg.rf.803473210509214bcfeeec8157baf4f7.jpg,416,416,Car,75,202,100,227
Boson_Capture_11_mp4-198_jpg.rf.81284e87eddec9c75ed94e5942bf1b36.jpg,416,416,Car,223,223,263,257
Boson_Capture_11_mp4-198_jpg.rf.81284e87eddec9c75ed94e5942bf1b36.jpg,416,416,Car,263,231,298,260
Boson_Capture_11_mp4-309_jpg.rf.81defd431e64c58d39f6667591b67d79.jpg,416,416,Truck,232,188,282,250
Boson_Capture_11_mp4-309_jpg.rf.81defd431e64c58d39f6667591b67d79.jpg,416,416,Car,370,185,415,270
Boson_Capture_11_mp4-309_jpg.rf.81defd431e64c58d39f6667591b67d79.jpg,416,416,Car,162,203,250,268
Boson_Capture_11_mp4-309_jpg.rf.81defd431e64c58d39f6667591b67d79.jpg,416,416,Car,0,208,155,335
Boson_Capture_11_mp4-414_jpg.rf.832c500f4ace53f74f6599ea62bb0bd0.jpg,416,416,Car,336,198,359,217
Boson_Capture_11_mp4-414_jpg.rf.832c500f4ace53f74f6599ea62bb0bd0.jpg,416,416,Car,293,204,324,231
Boson_Capture_11_mp4-414_jpg.rf.832c500f4ace53f74f6599ea62bb0bd0.jpg,416,416,Car,228,208,278,256
Boson_Capture_11_mp4-414_jpg.rf.832c500f4ace53f74f6599ea62bb0bd0.jpg,416,416,Car,377,184,416,291
Boson_Capture_11_mp4-381_jpg.rf.84b701c7f86b08be7b2b1ca505c0c13f.jpg,416,416,Truck,327,146,396,251
Boson_Capture_11_mp4-381_jpg.rf.84b701c7f86b08be7b2b1ca505c0c13f.jpg,416,416,Car,296,200,317,234
Boson_Capture_11_mp4-381_jpg.rf.84b701c7f86b08be7b2b1ca505c0c13f.jpg,416,416,Truck,354,127,415,370
Boson_Capture_11_mp4-308_jpg.rf.82db05eb2380b819f39249d23eb98117.jpg,416,416,Car,291,203,312,225
Boson_Capture_11_mp4-308_jpg.rf.82db05eb2380b819f39249d23eb98117.jpg,416,416,Car,349,197,383,232
Boson_Capture_11_mp4-308_jpg.rf.82db05eb2380b819f39249d23eb98117.jpg,416,416,Car,271,201,301,236
Boson_Capture_11_mp4-308_jpg.rf.82db05eb2380b819f39249d23eb98117.jpg,416,416,Car,240,200,285,246
Boson_Capture_11_mp4-308_jpg.rf.82db05eb2380b819f39249d23eb98117.jpg,416,416,Car,187,205,255,262
Boson_Capture_11_mp4-308_jpg.rf.82db05eb2380b819f39249d23eb98117.jpg,416,416,Car,91,219,206,291
Boson_Capture_11_mp4-308_jpg.rf.82db05eb2380b819f39249d23eb98117.jpg,416,416,Car,0,223,85,338
Boson_Capture_11_mp4-300_jpg.rf.830a7109bc25eb59219ce56916fb6f7a.jpg,416,416,Car,32,195,71,242
Boson_Capture_11_mp4-229_jpg.rf.85892afa73e91303eb1435372ad884c5.jpg,416,416,Car,325,183,347,214
Boson_Capture_11_mp4-229_jpg.rf.85892afa73e91303eb1435372ad884c5.jpg,416,416,Car,175,187,214,226
Boson_Capture_11_mp4-229_jpg.rf.85892afa73e91303eb1435372ad884c5.jpg,416,416,Car,35,204,109,253
Boson_Capture_11_mp4-369_jpg.rf.84c3e1f94e7dbbcee7f33c363811ad9b.jpg,416,416,Truck,90,115,283,317
Boson_Capture_11_mp4-369_jpg.rf.84c3e1f94e7dbbcee7f33c363811ad9b.jpg,416,416,Truck,1,191,46,250
Boson_Capture_11_mp4-369_jpg.rf.84c3e1f94e7dbbcee7f33c363811ad9b.jpg,416,416,Truck,57,207,92,247
Boson_Capture_11_mp4-369_jpg.rf.84c3e1f94e7dbbcee7f33c363811ad9b.jpg,416,416,Car,281,242,415,359
Boson_Capture_11_mp4-418_jpg.rf.84d4ab9e583e744aaddd4906a53c2dc2.jpg,416,416,Truck,53,134,128,236
Boson_Capture_11_mp4-418_jpg.rf.84d4ab9e583e744aaddd4906a53c2dc2.jpg,416,416,Car,8,184,45,221
Boson_Capture_11_mp4-418_jpg.rf.84d4ab9e583e744aaddd4906a53c2dc2.jpg,416,416,Car,227,210,335,290
Boson_Capture_11_mp4-128_jpg.rf.85aa29640346524df130d7fca70fbf48.jpg,416,416,Car,246,212,305,254
Boson_Capture_11_mp4-435_jpg.rf.83418af3fad9904a14564a63863ef169.jpg,416,416,Car,126,175,152,206
Boson_Capture_11_mp4-435_jpg.rf.83418af3fad9904a14564a63863ef169.jpg,416,416,Truck,1,138,81,278
Boson_Capture_11_mp4-435_jpg.rf.83418af3fad9904a14564a63863ef169.jpg,416,416,Car,166,178,228,242
Boson_Capture_11_mp4-435_jpg.rf.83418af3fad9904a14564a63863ef169.jpg,416,416,Truck,322,179,416,316
Boson_Capture_11_mp4-103_jpg.rf.88486560b9fedcdf9a6288078a1f2ec8.jpg,416,416,Car,334,195,353,214
Boson_Capture_11_mp4-103_jpg.rf.88486560b9fedcdf9a6288078a1f2ec8.jpg,416,416,Truck,307,190,339,221
Boson_Capture_11_mp4-103_jpg.rf.88486560b9fedcdf9a6288078a1f2ec8.jpg,416,416,Truck,229,193,293,242
Boson_Capture_11_mp4-202_jpg.rf.8446da7d2bf5455ee2c44d4bccc8e0bd.jpg,416,416,Car,106,208,164,264
Boson_Capture_11_mp4-387_jpg.rf.83372b3d26eee06e3c67af4a83629cea.jpg,416,416,Car,256,209,281,236
Boson_Capture_11_mp4-387_jpg.rf.83372b3d26eee06e3c67af4a83629cea.jpg,416,416,Truck,331,113,415,387
Boson_Capture_11_mp4-173_jpg.rf.8699941abff06a3803b31d25063fc835.jpg,416,416,Car,1,200,26,220
Boson_Capture_11_mp4-173_jpg.rf.8699941abff06a3803b31d25063fc835.jpg,416,416,Car,48,202,89,230
Boson_Capture_11_mp4-173_jpg.rf.8699941abff06a3803b31d25063fc835.jpg,416,416,Truck,98,197,159,244
Boson_Capture_11_mp4-173_jpg.rf.8699941abff06a3803b31d25063fc835.jpg,416,416,Car,239,230,295,268
Boson_Capture_11_mp4-173_jpg.rf.8699941abff06a3803b31d25063fc835.jpg,416,416,Car,289,239,354,277
Boson_Capture_11_mp4-421_jpg.rf.885ddb7aad4aaea9e38a313cc33a14d4.jpg,416,416,Car,355,187,364,200
Boson_Capture_11_mp4-421_jpg.rf.885ddb7aad4aaea9e38a313cc33a14d4.jpg,416,416,Car,380,182,401,210
Boson_Capture_11_mp4-421_jpg.rf.885ddb7aad4aaea9e38a313cc33a14d4.jpg,416,416,Car,394,183,416,220
Boson_Capture_11_mp4-421_jpg.rf.885ddb7aad4aaea9e38a313cc33a14d4.jpg,416,416,Car,287,197,313,222
Boson_Capture_11_mp4-421_jpg.rf.885ddb7aad4aaea9e38a313cc33a14d4.jpg,416,416,Car,265,197,289,227
Boson_Capture_11_mp4-421_jpg.rf.885ddb7aad4aaea9e38a313cc33a14d4.jpg,416,416,Car,240,200,276,237
Boson_Capture_11_mp4-410_jpg.rf.87a8b6642eb5f82f9719a7c9b7e8cfed.jpg,416,416,Car,219,215,311,282
Boson_Capture_11_mp4-410_jpg.rf.87a8b6642eb5f82f9719a7c9b7e8cfed.jpg,416,416,Car,1,173,63,357
Boson_Capture_11_mp4-397_jpg.rf.87229a8b7adc498d11c4b4426a0c900c.jpg,416,416,Truck,1,170,74,286
Boson_Capture_11_mp4-397_jpg.rf.87229a8b7adc498d11c4b4426a0c900c.jpg,416,416,Car,1,181,46,368
Boson_Capture_11_mp4-242_jpg.rf.86268bdd843ed295467f085c20350ad5.jpg,416,416,Car,4,176,72,250
Boson_Capture_11_mp4-447_jpg.rf.838e96c4157d4f5476909a7f1ff6974c.jpg,416,416,Car,286,194,309,216
Boson_Capture_11_mp4-447_jpg.rf.838e96c4157d4f5476909a7f1ff6974c.jpg,416,416,Car,315,194,339,226
Boson_Capture_11_mp4-447_jpg.rf.838e96c4157d4f5476909a7f1ff6974c.jpg,416,416,Car,146,202,228,267
Boson_Capture_11_mp4-121_jpg.rf.8a3c72ddb693cf32bb925fe430427c40.jpg,416,416,Car,334,187,396,232
Boson_Capture_11_mp4-121_jpg.rf.8a3c72ddb693cf32bb925fe430427c40.jpg,416,416,Car,262,197,372,246
Boson_Capture_11_mp4-121_jpg.rf.8a3c72ddb693cf32bb925fe430427c40.jpg,416,416,Car,8,230,118,295
Boson_Capture_11_mp4-289_jpg.rf.884f9e3a80c74bce7047126df5f489a9.jpg,416,416,Car,58,198,83,228
Boson_Capture_11_mp4-289_jpg.rf.884f9e3a80c74bce7047126df5f489a9.jpg,416,416,Car,1,196,42,253
Boson_Capture_11_mp4-289_jpg.rf.884f9e3a80c74bce7047126df5f489a9.jpg,416,416,Car,326,224,415,367
Boson_Capture_11_mp4-137_jpg.rf.8635fadd9183ad26b7216d8ecdadfd69.jpg,416,416,Car,139,211,160,231
Boson_Capture_11_mp4-137_jpg.rf.8635fadd9183ad26b7216d8ecdadfd69.jpg,416,416,Car,270,236,328,271
Boson_Capture_11_mp4-156_jpg.rf.8862a248d912c337c1406b4b21299f73.jpg,416,416,Car,113,205,140,237
Boson_Capture_11_mp4-93_jpg.rf.88d14f9e7726502bbab6b3fde8bf7470.jpg,416,416,Car,1,188,14,229
Boson_Capture_11_mp4-93_jpg.rf.88d14f9e7726502bbab6b3fde8bf7470.jpg,416,416,Truck,111,201,137,229
Boson_Capture_11_mp4-93_jpg.rf.88d14f9e7726502bbab6b3fde8bf7470.jpg,416,416,Car,131,206,163,240
Boson_Capture_11_mp4-93_jpg.rf.88d14f9e7726502bbab6b3fde8bf7470.jpg,416,416,Car,147,212,186,249
Boson_Capture_11_mp4-93_jpg.rf.88d14f9e7726502bbab6b3fde8bf7470.jpg,416,416,Car,244,214,375,312
Boson_Capture_11_mp4-154_jpg.rf.89bec400ef90e57133d9c4ebd22f6a4c.jpg,416,416,Car,158,194,316,332
Boson_Capture_11_mp4-140_jpg.rf.8961c7a130a648e7b0e1fe0c5e8ac654.jpg,416,416,Car,118,205,133,220
Boson_Capture_11_mp4-140_jpg.rf.8961c7a130a648e7b0e1fe0c5e8ac654.jpg,416,416,Car,135,206,151,224
Boson_Capture_11_mp4-140_jpg.rf.8961c7a130a648e7b0e1fe0c5e8ac654.jpg,416,416,Car,267,226,341,278
Boson_Capture_11_mp4-140_jpg.rf.8961c7a130a648e7b0e1fe0c5e8ac654.jpg,416,416,Car,368,246,415,294
Boson_Capture_11_mp4-299_jpg.rf.8ea1fa82ea6b96916bf0d2ec031b0806.jpg,416,416,Car,29,187,69,233
Boson_Capture_11_mp4-299_jpg.rf.8ea1fa82ea6b96916bf0d2ec031b0806.jpg,416,416,Car,304,225,360,264
Boson_Capture_11_mp4-210_jpg.rf.8b1a45cf6b125aec36060d7947960f03.jpg,416,416,Car,311,189,343,227
Boson_Capture_11_mp4-395_jpg.rf.8bb48e2f12d4843b34d2914769c8b4f3.jpg,416,416,Truck,11,165,73,264
Boson_Capture_11_mp4-395_jpg.rf.8bb48e2f12d4843b34d2914769c8b4f3.jpg,416,416,Car,1,183,46,327
Boson_Capture_11_mp4-424_jpg.rf.8fa6298bc51f4cf54bd76242163eb244.jpg,416,416,Car,376,188,415,223
Boson_Capture_11_mp4-424_jpg.rf.8fa6298bc51f4cf54bd76242163eb244.jpg,416,416,Car,350,195,363,218
Boson_Capture_11_mp4-424_jpg.rf.8fa6298bc51f4cf54bd76242163eb244.jpg,416,416,Car,282,210,306,232
Boson_Capture_11_mp4-424_jpg.rf.8fa6298bc51f4cf54bd76242163eb244.jpg,416,416,Car,261,205,287,238
Boson_Capture_11_mp4-424_jpg.rf.8fa6298bc51f4cf54bd76242163eb244.jpg,416,416,Car,234,208,272,248
Boson_Capture_11_mp4-402_jpg.rf.8a931b5a142c48ab488b798fb8dd7ec8.jpg,416,416,Car,138,204,178,233
Boson_Capture_11_mp4-402_jpg.rf.8a931b5a142c48ab488b798fb8dd7ec8.jpg,416,416,Car,1,186,75,296
